from_acct,from_acct_type,to_acct,to_acct_type,is_self_txn,txn_amt,txn_date,txn_time,currency_type,channel_type
93524f03b50519dc7307889fbec46069d51a50d6438b4396fc5a61814c0f49b8,1,fa6d759a6ef151efaeb4aef5875d8e2ba789df658db9acd38dd4a7d03dd56c04,2,UNK,105000,33,13:20:00,TWD,03
b1bc0968d93b771df27e306b10a5d6eabffd03fcd41e6401694973ce0a5be2b7,2,93524f03b50519dc7307889fbec46069d51a50d6438b4396fc5a61814c0f49b8,1,UNK,27500,51,00:20:00,TWD,UNK
eaa0cd59a3b4329d8e26bd3a6d45464c48dfa641ac1aab223231539842a6b723,2,93524f03b50519dc7307889fbec46069d51a50d6438b4396fc5a61814c0f49b8,1,UNK,14500,52,15:20:00,TWD,UNK
55f863a7d85d8cb2e69466ceabde5a5f0048cecd7d41521519e16c0094e42123,2,93524f03b50519dc7307889fbec46069d51a50d6438b4396fc5a61814c0f49b8,1,UNK,4050,59,02:50:00,TWD,UNK
55f863a7d85d8cb2e69466ceabde5a5f0048cecd7d41521519e16c0094e42123,2,93524f03b50519dc7307889fbec46069d51a50d6438b4396fc5a61814c0f49b8,1,UNK,10500,59,03:10:00,TWD,UNK
ae22fb1c38f5aa8fcf703887cc00b9d3518dc8dbb5fbd5efa34e7bf5904c7d76,2,93524f03b50519dc7307889fbec46069d51a50d6438b4396fc5a61814c0f49b8,1,UNK,38500,60,00:40:00,TWD,UNK
93524f03b50519dc7307889fbec46069d51a50d6438b4396fc5a61814c0f49b8,1,fa6d759a6ef151efaeb4aef5875d8e2ba789df658db9acd38dd4a7d03dd56c04,2,UNK,105000,62,14:25:00,TWD,03
7fccb34c3985b59eab867e2e3b34081dcd8172bf8f67b11cbc4abf5226c69c79,2,d25eea4f684c7e7b9417a2559e151c8a698b5b92f9463f6aad61b6b257c6e57c,1,UNK,255,1,19:15:00,TWD,UNK
5c0ad046601bad1bdbd2f9aeadb310c94cafbc5c9fd921bc11c78ddb5d41425c,2,d25eea4f684c7e7b9417a2559e151c8a698b5b92f9463f6aad61b6b257c6e57c,1,UNK,1650,2,12:10:00,TWD,UNK
d25eea4f684c7e7b9417a2559e151c8a698b5b92f9463f6aad61b6b257c6e57c,1,b08556c5a0465843404d273ae8d2a69bba93e1bd1ee91046d18b5d0f6150d0fb,2,UNK,1550,2,18:20:00,TWD,UNK
5c0ad046601bad1bdbd2f9aeadb310c94cafbc5c9fd921bc11c78ddb5d41425c,2,d25eea4f684c7e7b9417a2559e151c8a698b5b92f9463f6aad61b6b257c6e57c,1,UNK,1450,3,11:55:00,TWD,UNK
5c0ad046601bad1bdbd2f9aeadb310c94cafbc5c9fd921bc11c78ddb5d41425c,2,d25eea4f684c7e7b9417a2559e151c8a698b5b92f9463f6aad61b6b257c6e57c,1,UNK,1450,4,12:45:00,TWD,UNK
d25eea4f684c7e7b9417a2559e151c8a698b5b92f9463f6aad61b6b257c6e57c,1,1a2f0335ffb5365de195046c18f0838db0698838ac6e5447dea402137901d136,2,UNK,1450,4,12:45:00,TWD,03
51b36909ebb6f5c09383d2a636e3d94724e6a12beb0903b435ed4020d3a2286e,1,d25eea4f684c7e7b9417a2559e151c8a698b5b92f9463f6aad61b6b257c6e57c,1,N,22500,5,23:20:00,TWD,03
e8f699cc60a07b78e4cedd96430da8865ec334936d8b563eaa7b6487c3f5138f,2,d25eea4f684c7e7b9417a2559e151c8a698b5b92f9463f6aad61b6b257c6e57c,1,UNK,48500,5,22:00:00,TWD,UNK
a72ec1bd100f27a7aaa145b4f00c9585a4ff01dcbc87357b3fd4033194c6861a,2,d25eea4f684c7e7b9417a2559e151c8a698b5b92f9463f6aad61b6b257c6e57c,1,UNK,2950,5,22:40:00,TWD,UNK
0d084d0ea6df7c5ef9458598051fd05b427f82e58bb3c0c8262674f97c81d814,2,d25eea4f684c7e7b9417a2559e151c8a698b5b92f9463f6aad61b6b257c6e57c,1,UNK,29500,5,22:50:00,TWD,UNK
a72ec1bd100f27a7aaa145b4f00c9585a4ff01dcbc87357b3fd4033194c6861a,2,d25eea4f684c7e7b9417a2559e151c8a698b5b92f9463f6aad61b6b257c6e57c,1,UNK,49500,5,22:35:00,TWD,UNK
754205d16713b71fa7c72860086ccf0cd6c85ac93d18cbbcafaeae2a698a99ff,1,d25eea4f684c7e7b9417a2559e151c8a698b5b92f9463f6aad61b6b257c6e57c,1,N,29500,6,00:45:00,TWD,UNK
eaa448e5f17a4c1b2a1116eead5b3868095ea19780e60038518e342e316e1068,2,6b17899e13ce48b4a7c85b3473aea40fd1b09097e480868ae6315620219ffcae,1,UNK,305000,11,10:20:00,TWD,UNK
f3e6a20f995d62aadd2f66b27f68b1c4c3e1ec082fb4b3ba93b277bd7892ed4d,2,6b17899e13ce48b4a7c85b3473aea40fd1b09097e480868ae6315620219ffcae,1,UNK,5,13,21:40:00,TWD,UNK
a188429d6d5fe0cbf1e1e939d8ee09395fc959298f76b5d2de93a76df35bfb26,2,6b17899e13ce48b4a7c85b3473aea40fd1b09097e480868ae6315620219ffcae,1,UNK,50500,13,17:00:00,TWD,UNK
ea66392a46f204de7a0e894d128a399ce97a441265e534e965ab23dd8981dfdc,2,6b17899e13ce48b4a7c85b3473aea40fd1b09097e480868ae6315620219ffcae,1,UNK,5,13,18:45:00,TWD,UNK
78e0695c1448ab8e5cbaf3184364a1388775655f5367037bdd7d190806087cb5,2,6b17899e13ce48b4a7c85b3473aea40fd1b09097e480868ae6315620219ffcae,1,UNK,50500,13,17:30:00,TWD,UNK
07b47bed88f5ee5a52276e6d905d0507e3d41223258d11a59acb9b03041c9df4,1,6b17899e13ce48b4a7c85b3473aea40fd1b09097e480868ae6315620219ffcae,1,N,30500,13,22:40:00,TWD,03
f3a4cc68a84444fefcdc756673cd51624fb0c9dd1c0ec2e121bd5f9eb2714b02,1,6b17899e13ce48b4a7c85b3473aea40fd1b09097e480868ae6315620219ffcae,1,N,50500,14,09:20:00,TWD,03
c2fd9de1e8175a8d76437bd2961c4548ccc09e3d8a2e7cd3b8dbf0707d1d5ca4,2,6b17899e13ce48b4a7c85b3473aea40fd1b09097e480868ae6315620219ffcae,1,UNK,30500,14,09:40:00,TWD,UNK
81442ca10ca8709965c19628a9da4de15501a87bade4aaf95b5a560f23c1a5a2,2,ca10fe1ced07e7a9390d683aec6a7101cb0b55a23810f968da3bfd30307cd879,1,UNK,595,65,19:25:00,TWD,UNK
81442ca10ca8709965c19628a9da4de15501a87bade4aaf95b5a560f23c1a5a2,2,ca10fe1ced07e7a9390d683aec6a7101cb0b55a23810f968da3bfd30307cd879,1,UNK,505,65,19:10:00,TWD,UNK
71404a4698d231587250f216f5b919680269341806d6e3a5c2a11d65bd280cbb,2,ca10fe1ced07e7a9390d683aec6a7101cb0b55a23810f968da3bfd30307cd879,1,UNK,30500,65,18:40:00,TWD,UNK
ca10fe1ced07e7a9390d683aec6a7101cb0b55a23810f968da3bfd30307cd879,1,81442ca10ca8709965c19628a9da4de15501a87bade4aaf95b5a560f23c1a5a2,2,UNK,10500,65,19:55:00,TWD,03
81442ca10ca8709965c19628a9da4de15501a87bade4aaf95b5a560f23c1a5a2,2,ca10fe1ced07e7a9390d683aec6a7101cb0b55a23810f968da3bfd30307cd879,1,UNK,20500,66,11:45:00,TWD,UNK
ca10fe1ced07e7a9390d683aec6a7101cb0b55a23810f968da3bfd30307cd879,1,81442ca10ca8709965c19628a9da4de15501a87bade4aaf95b5a560f23c1a5a2,2,UNK,20500,66,21:50:00,TWD,03
81442ca10ca8709965c19628a9da4de15501a87bade4aaf95b5a560f23c1a5a2,2,ca10fe1ced07e7a9390d683aec6a7101cb0b55a23810f968da3bfd30307cd879,1,UNK,195,82,13:05:00,TWD,UNK
ca10fe1ced07e7a9390d683aec6a7101cb0b55a23810f968da3bfd30307cd879,1,fa8d55e4ab5911aee3e8aec7b95574b5e6e9ecf96945951e03b50795f0f7378c,2,UNK,16500,82,16:10:00,TWD,03
f9dc30ca43410004ac78b1993cb8827a8c63349542e3d9fe7d8b962fb90549d3,2,ca10fe1ced07e7a9390d683aec6a7101cb0b55a23810f968da3bfd30307cd879,1,UNK,4150,82,12:55:00,TWD,UNK
5afdaceb905d0c41007eb57ced95cdc249e4aeaf40ee13b1d9cf595fe7e6565f,2,ca10fe1ced07e7a9390d683aec6a7101cb0b55a23810f968da3bfd30307cd879,1,UNK,49500,93,11:50:00,TWD,UNK
c489d3b2ff9d9a297f063940387b9bdfd0d5b64c8482da0ab28d18b27c8abcb6,2,ca10fe1ced07e7a9390d683aec6a7101cb0b55a23810f968da3bfd30307cd879,1,UNK,44500,93,12:20:00,TWD,UNK
5afdaceb905d0c41007eb57ced95cdc249e4aeaf40ee13b1d9cf595fe7e6565f,2,ca10fe1ced07e7a9390d683aec6a7101cb0b55a23810f968da3bfd30307cd879,1,UNK,49500,93,11:50:00,TWD,UNK
2171b58eda27bbf46ac9814aeb86e986f8707902c4f422b42750964c3e761a61,2,3343487e1948409d5562715e5e3a262b5cc98f053b3597949b4c46bd37ee1349,1,UNK,5,112,23:55:00,TWD,UNK
9be076608517a30e8c4db740b58bbafeee1df24f576e88baec0ebd292967cfc1,2,3343487e1948409d5562715e5e3a262b5cc98f053b3597949b4c46bd37ee1349,1,UNK,20500,112,22:10:00,TWD,UNK
f5aea434fb20683789255e1da4bf544496825b1972d139e19172a85ce6081a2e,2,3343487e1948409d5562715e5e3a262b5cc98f053b3597949b4c46bd37ee1349,1,UNK,9950,112,22:50:00,TWD,UNK
149c8678dc4d99cb7864e430054c71f232b769dc7d9318d28d1774b874f9aec9,2,3343487e1948409d5562715e5e3a262b5cc98f053b3597949b4c46bd37ee1349,1,UNK,13500,112,23:20:00,TWD,UNK
78eda0107f22592749a5e100175fff72c58483ab47ad6c755f209c34d9dfa21e,2,3343487e1948409d5562715e5e3a262b5cc98f053b3597949b4c46bd37ee1349,1,UNK,42500,112,22:40:00,TWD,UNK
28cf58cbb59bb00ef85fc4f71c7844470a18133dc0cc874f589e4134d3090f1f,2,3343487e1948409d5562715e5e3a262b5cc98f053b3597949b4c46bd37ee1349,1,UNK,9950,112,22:50:00,TWD,UNK
b79fd4f89ad20ce03b31b117101f7af2c7b7e35a79ef6e8afa5b1570c751da76,2,3343487e1948409d5562715e5e3a262b5cc98f053b3597949b4c46bd37ee1349,1,UNK,24500,112,23:45:00,TWD,UNK
8a2461d3ba03e663c0f1ff5d2b9f3cc715b602f7729a99634f7ff5b6e55ad62d,2,3343487e1948409d5562715e5e3a262b5cc98f053b3597949b4c46bd37ee1349,1,UNK,19500,112,23:45:00,TWD,UNK
d2df8230cbe0cf01cd8525d9eb33ff290ea34b6ae026051c7bd231a9e40379fa,2,3343487e1948409d5562715e5e3a262b5cc98f053b3597949b4c46bd37ee1349,1,UNK,41500,112,21:50:00,TWD,UNK
28cf58cbb59bb00ef85fc4f71c7844470a18133dc0cc874f589e4134d3090f1f,2,3343487e1948409d5562715e5e3a262b5cc98f053b3597949b4c46bd37ee1349,1,UNK,5150,112,22:55:00,TWD,UNK
53b050c5ef82b1a9f3187c8020f74ff77a1b33c86ef2a0790c32d7a62a7ae93e,2,3343487e1948409d5562715e5e3a262b5cc98f053b3597949b4c46bd37ee1349,1,UNK,9950,113,00:15:00,TWD,UNK
5ebfc46b22c0d60996bbe44f69b6ec5c066181f984a151d57c125bb28d4ed956,2,3343487e1948409d5562715e5e3a262b5cc98f053b3597949b4c46bd37ee1349,1,UNK,49500,113,00:30:00,TWD,UNK
fe41b1e53ee1dd69930e5d947fee32d102ae55c81fa8c10620ecff0b3b348ab8,2,be4a823c82475968d7044b3774a0f40b0b4ca86129d3a2be4045eb90c4196781,1,UNK,30500,22,10:10:00,TWD,UNK
be4a823c82475968d7044b3774a0f40b0b4ca86129d3a2be4045eb90c4196781,1,1a8ddfba9796c883e91d5772e85b20e9ec51867ae1b649f2e402ecb36ad50356,2,UNK,30500,22,15:20:00,TWD,UNK
61c8fb0d05daa4f173221342672b9eb83ed74eda2d8cde1cc3c6c8fe15e8713c,1,be4a823c82475968d7044b3774a0f40b0b4ca86129d3a2be4045eb90c4196781,1,N,50500,23,09:20:00,TWD,03
61c8fb0d05daa4f173221342672b9eb83ed74eda2d8cde1cc3c6c8fe15e8713c,1,be4a823c82475968d7044b3774a0f40b0b4ca86129d3a2be4045eb90c4196781,1,N,50500,23,09:15:00,TWD,03
dfdc8fbc0775be10d876d327a26ed8542a076b6a292e25a3c1d47e2713487d79,2,be4a823c82475968d7044b3774a0f40b0b4ca86129d3a2be4045eb90c4196781,1,UNK,50500,23,09:20:00,TWD,UNK
343a8a81e7b7cf2b89c5a5a0cbcaa10d2844b0c8248e7a145c546528e0917d4b,2,be4a823c82475968d7044b3774a0f40b0b4ca86129d3a2be4045eb90c4196781,1,UNK,105000,24,12:40:00,TWD,UNK
dc78c608ef660abb4a2e91af9f65237670bbddfdb5b672f0c33a35398107ff72,2,be4a823c82475968d7044b3774a0f40b0b4ca86129d3a2be4045eb90c4196781,1,UNK,30500,24,13:05:00,TWD,UNK
36681295e4b9f8c0f0efcb9fc982a46f4d67fb653c16ed6f2f540ba36ce6a1f5,2,be4a823c82475968d7044b3774a0f40b0b4ca86129d3a2be4045eb90c4196781,1,UNK,30500,24,13:05:00,TWD,UNK
9f0eef46eef1615a8a6d259bf5f89f71dece8704d692d8b888b7faaeb3405357,1,3f6474b496859fc2103ea34c9834ff77940f1eb528711857427202c76ef3abf7,1,Y,5050,3,12:55:00,HKD,UNK
3ce6134963deac5786ebea89972013a78c855a85afeddec50a5b336813782561,1,9f0eef46eef1615a8a6d259bf5f89f71dece8704d692d8b888b7faaeb3405357,1,N,115,3,13:40:00,TWD,03
9f0eef46eef1615a8a6d259bf5f89f71dece8704d692d8b888b7faaeb3405357,1,3f6474b496859fc2103ea34c9834ff77940f1eb528711857427202c76ef3abf7,1,Y,5050,3,12:55:00,HKD,UNK
9f0eef46eef1615a8a6d259bf5f89f71dece8704d692d8b888b7faaeb3405357,1,3f6474b496859fc2103ea34c9834ff77940f1eb528711857427202c76ef3abf7,1,Y,19500,3,12:55:00,TWD,UNK
9f0eef46eef1615a8a6d259bf5f89f71dece8704d692d8b888b7faaeb3405357,1,3f6474b496859fc2103ea34c9834ff77940f1eb528711857427202c76ef3abf7,1,Y,19500,3,12:55:00,TWD,UNK
4e5e9bedf8cbcafd2d09d45603df8b46559e837f702d74e1837c86b807b4e74a,2,9f0eef46eef1615a8a6d259bf5f89f71dece8704d692d8b888b7faaeb3405357,1,UNK,10500,5,16:30:00,TWD,UNK
47d49bb2de6d5a9c460280e0a22f40a10d79d1ddcb970ab82c3e6f342c5ab385,2,9812af839e6752d0c02f8e86b6f49e04e5a7ad30cd0473f65f2239cfc653b5ce,1,UNK,8050,15,11:05:00,TWD,UNK
f53d38b27001b0dbd7a3b3c539c33bea44e152d82078a80428eab33fe7ab774b,2,9812af839e6752d0c02f8e86b6f49e04e5a7ad30cd0473f65f2239cfc653b5ce,1,UNK,30500,52,19:10:00,TWD,UNK
9812af839e6752d0c02f8e86b6f49e04e5a7ad30cd0473f65f2239cfc653b5ce,1,67f36d393719a367a2bb9fb9fa1b2f332a549ea62541f8b6e3ff0d4d39886564,2,UNK,2050,53,00:55:00,TWD,03
9812af839e6752d0c02f8e86b6f49e04e5a7ad30cd0473f65f2239cfc653b5ce,1,48489cdd32b104116107ccbd4f87d74a07515c62398f823420398555c7b8ecba,2,UNK,15,55,20:30:00,TWD,UNK
9812af839e6752d0c02f8e86b6f49e04e5a7ad30cd0473f65f2239cfc653b5ce,1,8d430457136733ec2f2d314514b420f6cfa2ea4fa9272ab707a3167757ea4eb5,2,UNK,15,56,09:40:00,TWD,UNK
e2e8fda698d14349f9b87df1c86284dd7dadfeebddb027280895b508608860d5,2,9812af839e6752d0c02f8e86b6f49e04e5a7ad30cd0473f65f2239cfc653b5ce,1,UNK,43500,56,12:45:00,TWD,UNK
5da2f2ccb964786349cdf1ee79760b5246679836a29bbdf9124855dd23356365,2,9812af839e6752d0c02f8e86b6f49e04e5a7ad30cd0473f65f2239cfc653b5ce,1,UNK,49500,56,12:40:00,TWD,UNK
5da2f2ccb964786349cdf1ee79760b5246679836a29bbdf9124855dd23356365,2,9812af839e6752d0c02f8e86b6f49e04e5a7ad30cd0473f65f2239cfc653b5ce,1,UNK,49500,56,12:40:00,TWD,UNK
884333d93672b2f01359abaae63b9b50d1cbff19114fc01f4efcfab56bcb8904,2,9812af839e6752d0c02f8e86b6f49e04e5a7ad30cd0473f65f2239cfc653b5ce,1,UNK,2050,56,12:50:00,TWD,UNK
06cea77c9bfb5afb0fd5d99f5a7d5f3d9bb77ea7a347478f5a819ea77751fd78,1,3812a51b1b5d5484f8e424487803f53c0657e1a8c1691eb06497549256ee0cf1,2,UNK,7050,117,18:35:00,TWD,01
a38892eaa6f818464356d2b6b34428cad4acd32d575a80c1a1543b9159132d14,2,06cea77c9bfb5afb0fd5d99f5a7d5f3d9bb77ea7a347478f5a819ea77751fd78,1,UNK,29500,117,18:05:00,TWD,UNK
a38892eaa6f818464356d2b6b34428cad4acd32d575a80c1a1543b9159132d14,2,06cea77c9bfb5afb0fd5d99f5a7d5f3d9bb77ea7a347478f5a819ea77751fd78,1,UNK,29500,117,18:15:00,TWD,UNK
fb64ed4de594585f5f9165946244b9c3869e4354ff96ef669f66e0ca54bfe064,2,06cea77c9bfb5afb0fd5d99f5a7d5f3d9bb77ea7a347478f5a819ea77751fd78,1,UNK,27500,117,18:05:00,TWD,UNK
e351e2215b9fa4156a09d991cea505ac5d3194a740a56b596734d10088fe4f79,2,06cea77c9bfb5afb0fd5d99f5a7d5f3d9bb77ea7a347478f5a819ea77751fd78,1,UNK,20500,117,18:15:00,TWD,UNK
fb64ed4de594585f5f9165946244b9c3869e4354ff96ef669f66e0ca54bfe064,2,06cea77c9bfb5afb0fd5d99f5a7d5f3d9bb77ea7a347478f5a819ea77751fd78,1,UNK,49500,117,18:05:00,TWD,UNK
93e69778c27f1c29345d0dbecd31903a210445d2fed2ab9bf0f483912d5cec57,1,4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,Y,155000,2,15:10:00,TWD,UNK
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,e226991ee65de6c2606edfcbb8a6007f2fb94348cddc35dea162057f052c6990,2,UNK,155000,2,15:20:00,TWD,04
93e69778c27f1c29345d0dbecd31903a210445d2fed2ab9bf0f483912d5cec57,1,4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,Y,5050,2,15:10:00,USD,UNK
93e69778c27f1c29345d0dbecd31903a210445d2fed2ab9bf0f483912d5cec57,1,4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,Y,155000,2,15:10:00,TWD,UNK
93e69778c27f1c29345d0dbecd31903a210445d2fed2ab9bf0f483912d5cec57,1,4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,Y,5050,2,15:10:00,USD,UNK
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,fc09532fb554a4db87ed274125133494aab9399e799607e40060d257599745ff,1,N,1050,11,21:00:00,TWD,04
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,fc09532fb554a4db87ed274125133494aab9399e799607e40060d257599745ff,1,N,3050,11,15:10:00,TWD,04
fc09532fb554a4db87ed274125133494aab9399e799607e40060d257599745ff,1,4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,N,245000,13,21:25:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,e226991ee65de6c2606edfcbb8a6007f2fb94348cddc35dea162057f052c6990,2,UNK,205000,13,21:50:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,912684165ca0687f1da16d2fb93db4e7a4ed35760c40f42f402aa754c17b99e2,2,UNK,50500,16,01:05:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,912684165ca0687f1da16d2fb93db4e7a4ed35760c40f42f402aa754c17b99e2,2,UNK,50500,16,01:05:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,e226991ee65de6c2606edfcbb8a6007f2fb94348cddc35dea162057f052c6990,2,UNK,125000,16,01:05:00,TWD,03
fc09532fb554a4db87ed274125133494aab9399e799607e40060d257599745ff,1,4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,N,255000,16,00:55:00,TWD,03
ba3b1f22e209e2557f131b8f7dbb23e863c41cd689a0909965259903b6646793,2,4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,UNK,475,20,12:25:00,TWD,UNK
fc09532fb554a4db87ed274125133494aab9399e799607e40060d257599745ff,1,4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,N,195000,21,12:10:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,912684165ca0687f1da16d2fb93db4e7a4ed35760c40f42f402aa754c17b99e2,2,UNK,205000,22,10:00:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,fb9d932f8017f304b831051ad7dfcb71b103c3c0fb6ba85c0805470fe8498384,2,UNK,6950,23,20:50:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,bb174bb82ff6202b70190e9d7ec5e814445f18630f1f2e649d7ab490829dc5b2,2,UNK,1050,24,13:20:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,912684165ca0687f1da16d2fb93db4e7a4ed35760c40f42f402aa754c17b99e2,2,UNK,405000,25,09:25:00,TWD,03
912684165ca0687f1da16d2fb93db4e7a4ed35760c40f42f402aa754c17b99e2,2,4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,UNK,155000,25,18:20:00,TWD,UNK
fc09532fb554a4db87ed274125133494aab9399e799607e40060d257599745ff,1,4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,N,405000,25,09:25:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,a799da090de177f53a53d459c720fa11e53085971480e462f198122faaec95aa,2,UNK,15500,25,13:50:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,912684165ca0687f1da16d2fb93db4e7a4ed35760c40f42f402aa754c17b99e2,2,UNK,155000,26,13:20:00,TWD,03
43cafbbaf01c95aeed614299879e86de92df4b429a6b1d0a9d625e73de8ef21b,2,4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,UNK,50500,29,09:35:00,TWD,UNK
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,f36f7dc2c6e50290d70db797e2d7a0a47e2f253ff053c69ee7bcd51028691f6f,2,UNK,15,29,10:00:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,03495c6eff3b34d6e0a2c65f78b4809e397783052a76d198fa122cc2ec5fdbdb,1,N,4550,29,11:50:00,TWD,03
fc09532fb554a4db87ed274125133494aab9399e799607e40060d257599745ff,1,4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,N,405000,30,10:30:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,912684165ca0687f1da16d2fb93db4e7a4ed35760c40f42f402aa754c17b99e2,2,UNK,155000,30,10:50:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,e226991ee65de6c2606edfcbb8a6007f2fb94348cddc35dea162057f052c6990,2,UNK,105000,30,22:55:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,838caa216973d7f5a36f37a2a0ef12ee16ffa6c12acb3d0de8e17215b906ce00,2,UNK,105000,31,11:40:00,TWD,03
fc09532fb554a4db87ed274125133494aab9399e799607e40060d257599745ff,1,4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,N,205000,32,13:05:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,1,912684165ca0687f1da16d2fb93db4e7a4ed35760c40f42f402aa754c17b99e2,2,UNK,205000,32,13:45:00,TWD,03
63863a6c0806fca6422747ae625865a82b72d5e2422c49a29ae2a76c071450d4,2,fd22e9aac1cbc68dab9ce71fd7a8d68306e5ab5283bbb258aa9b114f9d63309a,1,UNK,385,2,14:50:00,TWD,UNK
fd22e9aac1cbc68dab9ce71fd7a8d68306e5ab5283bbb258aa9b114f9d63309a,1,2915bc863f6a7dee9292fe7b20abbb9904f4e16db6977d64077d74afff89c5eb,2,UNK,385,2,13:25:00,TWD,03
82aff15310fb2b9b6cfa34e8d9c0ec02e8559cb994b71d9d99e1f93de77bfafa,2,fd22e9aac1cbc68dab9ce71fd7a8d68306e5ab5283bbb258aa9b114f9d63309a,1,UNK,385,3,12:45:00,TWD,UNK
f49edea3e596022d58b8f72ea242ff4e705f40f6467cdc6c86e5ee1e1340b1e6,1,fd22e9aac1cbc68dab9ce71fd7a8d68306e5ab5283bbb258aa9b114f9d63309a,1,N,5050,3,07:00:00,TWD,03
07cbf6b1664a222343fa454c4e0294fce119d4046d0b03f35e1e698e117d790e,2,fd22e9aac1cbc68dab9ce71fd7a8d68306e5ab5283bbb258aa9b114f9d63309a,1,UNK,385,4,12:25:00,TWD,UNK
fd22e9aac1cbc68dab9ce71fd7a8d68306e5ab5283bbb258aa9b114f9d63309a,1,ac43c23aa0f5211ce9bf0bb639c2dbaca327a6d3be92820de00f51b19a4d54ff,2,UNK,1050,5,19:20:00,TWD,03
3be79319958f4bb9d38f1946915d180785f1f41ec03eebb1ae30632837aa80a2,2,fd22e9aac1cbc68dab9ce71fd7a8d68306e5ab5283bbb258aa9b114f9d63309a,1,UNK,805,10,19:10:00,TWD,UNK
a324c1b1ef1186e6f4bb35ffa06e72070314e136efd70f8d3b20fc66d7da40a0,2,fd22e9aac1cbc68dab9ce71fd7a8d68306e5ab5283bbb258aa9b114f9d63309a,1,UNK,385,12,13:25:00,TWD,UNK
cc9a02ed34e2f8913a1764c865d40eb0dbb6890dc8173b02bc5d868f01a2f72a,2,fd22e9aac1cbc68dab9ce71fd7a8d68306e5ab5283bbb258aa9b114f9d63309a,1,UNK,385,12,14:40:00,TWD,UNK
fd22e9aac1cbc68dab9ce71fd7a8d68306e5ab5283bbb258aa9b114f9d63309a,1,ac43c23aa0f5211ce9bf0bb639c2dbaca327a6d3be92820de00f51b19a4d54ff,2,UNK,2050,13,12:55:00,TWD,03
366bd4a6b4e1dec8f2df91e805b095c9fd29f6610ab76687f9dc73e402da1c51,1,6df8a0452d02e6c6c7a6fcb31b7086b001cba067210880de5b7b7b96a67ef1e7,2,UNK,155,2,20:45:00,TWD,03
366bd4a6b4e1dec8f2df91e805b095c9fd29f6610ab76687f9dc73e402da1c51,1,e321af17ca7d5d6ca8dac28b96e09ee163804f9b55c589c9ae54ded191c16673,2,UNK,7450,4,03:45:00,TWD,03
366bd4a6b4e1dec8f2df91e805b095c9fd29f6610ab76687f9dc73e402da1c51,1,e321af17ca7d5d6ca8dac28b96e09ee163804f9b55c589c9ae54ded191c16673,2,UNK,10500,11,06:25:00,TWD,03
