acct,event_date
5189ceb85cbfd6feba24885cb4baba598febfda439190505cf0117fa8acd353d,37
43ccc5231163d339f8730fce19043df30ed5a1e84dec34a66b2f5e00a529378a,22
afb2b8eda87895a74dc0734239d72753b6cba78c5024d8fa7a1f8e8a91207587,32
15e463c8e8da6aeb31d0ae64b4d4e4e179aae15c6ad83037328c66b96c4d45cb,31
ff8b5c3f735975177c6436be3f4f8b498ce18abfec76ff68d7cb892468558adc,17
399c2539349bbee7f6d7f5a0661f86366b44d66d07f21daddae89e2c207bafe5,53
c427dd49f10a33b9f50f6cf251776163d8b60335ad0aa3c9c85c6180360fda5e,15
16074951108db932f8b36f28488a85ac0e8b37af643ef364e86c4bf53b32a52f,71
4e9ac1f55a7ca59a7926ae15d66bbfadcfbd3c3c01e871bae21cf4c7b43e8c26,106
4a32c63680e396c16b218912c00178f09a6ea6902bfa7d68886610bdf4b90a1c,117
887073c6c42258a6986b8db2be4d4c33cf802b68dbfd1cca4b6db2c579ef69cf,92
0c75e8f9930c2bfaebc16cd9d8a2b3fe429753bc3216d4f41a9a6748addf4e4e,38
630d3ed1711f78356855dba83c16a2347a9d45ecb813ab2a82dbb69746c00916,120
1699484ecc6e752ea728bef80909aa73fea018cdd5843ca4785fe3d02d89f05f,78
404158b8653537f558b907d7c12e98503698d10524c4341d7b398b9c34a39806,104
5569e0ac81f3f2ef6b4fc1a09e88acf29b08d4822a606f6577f3e4d3e26f3389,114
0425758baf7674e4b50f5d2e9918a71f2fadb71fed5467bb886a23f2c222d52a,7
e6e4f68b9e93a34a3af2edad50542c6bfa40c53e51c6392eec168dfc9c1dcfdd,26
89796a12bb65728f78f3b55d266f21a986f22d2c78ebd18223aaa1b14048419d,24
c047720d0ccf5525aad096a8e1f75f6496ca13f5ca16ca7309765f1df3c74139,11
445f554d4a493a815d59dbbcb7b529f7718d417cae4ba0e4c0e1e5cad88b44c0,78
5a95cd45e1294e4c3da3c81765cbbae94e2fb4ff9602064a2b7ac015bb630c86,86
ad12810b42636f3ef51025d39a9b8fba0cf4a3c16943c75ab1bfc03f6cdbd413,69
31609938073980a97c940e753f3f5c37c2335b8d78b5426099905e558a6bc92c,64
8c56a0712fb388398e2495fca3cddff8bf95e82017f07a29ad86c5cebb6ec207,91
9b0b206e2c7aa8bb7461351d779f8061e5a67b2446318f4ba6cb39e9fac59e6c,108
4d4c35cea7a5bcaa4fe83b13513c7a466756c102a1d46b83b49efc196c3d0efe,50
ff6466293c41ce996f1f42d834820ddfff7163ffc147364f905da5e25417830c,101
a4fc5c3de0e94b59207b175dd299e3896ddcbc8a708f62bf9d68eb720d49c5b2,28
867c3fab2ab8505598af9e4b30edc2a5ba9d073115da34be5defbcdfb3c82ba1,53
84c7ba9b7572693009f2687d43b1459cad3e09c200508c6c0469ae7d3aac4fc9,114
6974d96c470130fd89f69b07865ab0b1f6cf9ecbf916f0b2155dc7949da03c39,71
2d8e44002911409027d632df2b36a4d08eb2445234b444d48744236778b45abc,32
682065ed25379a7e6e98602967ff1780d1083cc070dd766309f6d5db3f943714,57
ae09b0fcf6db04ba94abfcdc0be19eb4bdb3b0d6ca6f6509558f5349836dec77,112
93cb5f07b9c2ce52c1457f158c82a22a910d8ffccc4ada655c157d7d56840410,87
9bc6f3a17261c992277c3006eb006aa8eec68c14fcf6730e877897dc5bd47d55,94
4523db5d141492a1ad26a971dc44aaeb00f13ae198154437f7935101026ac815,29
78d853e245687393757222da44683b33f252fe5906fd1a524e9a4468b640ea7c,67
07738108808944e5c6e3b9cc71c31890fd1909fc337f8f8e4ff2a1ece8597f16,63
ca40da44da12c3f8aa6c3702ee737aaf556fc53eae359b20287ee28c8133365e,111
addfb5d262dca6df4b04bd6821ed1f32bef89f4f9ecc08f2ad4cb1ca4675b5a9,82
b8abc82fc35c1f2f22230a12d1c29be4e2e1013ed5e49307da55bd1522ad3512,99
c14c747058815b90b957912965bbad1ee9827a6aa518628c755b2cbb48869d4e,71
ad6f50f9392daac6d328dd1fbba9f1e0a013856e956bc7c3da2966d255a73e04,101
2a3d8374c360eb0fdfab30c9775b4a35ad0c59b8e4b1469bae3e0cb67c6eacc2,115
235edd9008dd8cb6f11f845cbbf1676e7bb44618ead8770b6274195a3bf767f5,120
d3ed9470e20895eecff8f88802389b2ed0c0ef97b46fc395b118a020d5645e35,119
bb4b40b0ae165fe15f48bf5bc77f00ce3720a1a3e72569e256feedfd478b5ebf,38
dbd0bf7f4e15e6c8a5431d13144a9f3c9e11ffef4d1bc6d54feef92ed16ec1ca,70
2abe537c79253f8e132fbc6ff2999e9855304e4ca60af2f39ef90c225ea21821,9
bb67f4b007221e779c2a3c1ae984308fcf8916adc322e8ce991cd887609c9d07,8
336aef596c5415da35e6a09fc9500cd6b0cb9242d01e0066dd889e91c829eb2d,85
23842be83f4121f15eeee92f4e6aa2bc56ad60cde1bf5ebf035e394db5ad4663,33
b5b49d776edaee51d88eb5e916f120079c1ac1e23a5c86ac283c98b557e0f6fc,14
4bb33f11e3979c0f00d55bca2e5e3e23d661b41f0c133cb78e53a81e189afe44,40
c33a5b5254c85cedc8dddf4b5f1ef3a16803b24a51b0f231f3c4cbf3b1012387,80
a246a123e235a56c90800d0a8a8301438160f4abbeb545938f24c9a27ca6d3f1,113
357c220a082f87e26990f1ab6b4e5f3c1fdf96960324497d40422c2f89163be6,47
96672e0c633e07c3d69dc1729df37482684ac6108081feafcf3ad259893ffc4a,101
370d7c1411966b51134594432272ea0dd8a03b96a7d30288d1eb9cc6d9722959,96
19c4c54d0ce08845a7ba622957fd47d3b5fabb7adbbeb636b0a5dba417745d94,115
4f779fe4724ca35331142f9a4b0ec4a2a8ddc4586b2ee724bd0395dc88c3a5b2,52
ea4ed4ffb43557bf7a2970794c92bae1b8d226e65b2f49de8746da71acb25b1c,116
419884e9fc7e5b96874e32e38ef04ec2771447b429a98f71efd0637a863fabc7,33
468d9dbed77e7f236ccd6a41c5f104d459fd288a244b7df086439cd354c55d52,98
83ba9a26fece55a133496d829f67ac2f9fc159b2f795ef9f6b1db447334ee2a8,111
b5bb0afc0e146368591f29c10814c55715e996152180deaaed9874c2afdd0819,51
515f20350cfaecef962eceb0174c454919da2a42efa2802b6eeee5a9a5c35299,67
d3774b63940fcb24fa9991b5ac8933bf2f88a9b8c203faf8a006b2edfc9ad253,111
3cb4438f7719876f26b1721b92eb89b690ec0038fab306f06a4daf9d66ec7448,76
ac166ffbbf2a224dfb9b05e623dfa8fd99b8bb4fef190e7854ca978eb84633c7,34
0c457f1bc9badb30381ccee86802815b2aaea4ed6b155be95f3d3eb9eb870ce3,93
50ff1f5d244eb0f2d1dbd0f3f7fe8089a4bf4509b02dbba1b569c3bfc09586db,64
38d1a71c7f7ab55f598e4b4f385ef065ef1fbe4f39f914bf5311d49f565ef8fc,8
0c68d821c6ce01cd87e874768ea0b4b312a577f976305a30185d1a0038af6820,107
79e20c44eb79289bd72e64be1eb30d699db32cb40086f13b7959caa89a707f15,25
3c8ad937bede75e4bb3039d43634498213be5e24c918881feb399c2a370031d7,105
9cba975aad3be9a97840c625dbc7143c14acc7fad5000c962961aa1986668170,106
3ce017f8c8e51a64ee6416ab8503bd10c1ba255e55fbe683bee10cd704c99272,78
5e2fb910c32a01420f7faaaaceb927a3b6271816ac57cee25b61be32535098f9,58
e7de1c4d560752f36e7b709b21921e803331c344388b6f413f18266be7aecae4,88
70378cb83a3826b3f71a4ef67293d876efd6b0a2a51278e30ed11ea0a427c8f1,32
4f09cbcd04ff69ad1c1e9a745da649bb5c46587b7e4bd016da9de2f42790dd48,23
b09b2f0d77825f4095bde86560a0820035cf88ae847cd1ea75be47dfa01261da,114
ba319375bffe57ee9fbef54d29b8ba6ac6cf2c94d5c55cee0a8f91eeaaad4f47,85
275de507a370aa38c3682f2c2e41e9e1c8c95a996bcca9adcc898eccacae1785,34
bfd5f6547979f50a34cdb41e027992433698ee99f3508fb86a4d2d9a1fc41241,89
065e8b21a7eee98ebeeb97337b28c2942ec3a23acd0b6ef0d12c495a9b4f0395,105
898258c4aa191b5f59553bf1b895ef7c5b5043fca4868732e1877fabd839dedb,5
77f1e7e5680700f6e3867101bbf95881ff45f8b6426ed261b7638d3655a80693,5
dffd1611962e3deb37632de10936d782f06137d76d64f67559e04df6d4ffa8c9,114
f5bda14f7996aabd1196e413b45d8d06c46b104cb7232513cb7a8909133007f6,67
91109f07b4e61734694f5563b954559802f4698eef3dabcd81dad1903c42dd2b,37
588673d514f6ed0c358e3c12c9a2ce886fe33852bc75ac7aa3fe4ed5b7269d82,114
e010482f72201c38cf0edb032dcc936087191d425cccdfcedd70a3ea26ead800,108
a1b587783f88203d0d76198a62996d87c14318a984b4c210a4b0b718788863ea,106
b84a5e56ea7f4f3099ca9e216be6ed45e96b1d761193588d710c06a2678bc8cf,109
7f6cd503e82057d013a5c4ff367d3e4e09e598c5908a1faea360f3cf3e09c0ef,51
f43bb13ab0000f64ada1733f9312da7c960a4adf5161745142d77f6d3bf51e3f,15
11e3f0406a39287e32aa7ad1241743e4aef64082c0876f331288b19c79945c24,121
f013467a54840bee1ce980af9190066c3f4004790d122eefaedd4366a6b1cd8d,86
7ce0434853fdabdfc8c4904862db1451299d361e57040503ca465d35633ce373,27
0531c63ab212124baae822e75bfcf00df7eff51f428804fb75defe1cb4c17026,92
26a6ac507ecc534ae08c4c86593588d62b2ecaeaa74cc8447250545e52e9789d,94
45e8ee41d2ceda0ea1784db6e3282da7c024f6772a8d9b86d41ad494aded7911,64
21ed3380ee421e61a0600ca0cc305b3c9df5b11d39befc880c4a6673bf70c0b5,59
b9268cc0ff51a0b57d56dacd72559396292e4901affb8ca99ebc96d59124dfe3,92
8ceea1ec08c1bba039b9916fa2c368ff1f6b11b44c52ff73f2029f3835cde47c,114
b90e84848a6b596af7d0cb4367c5fdefc37f2ca5058bed6390e4de0c64e743aa,87
396f14213b8643f7e74771700a9df5297515d4a548115d000bd6b1a60c7ae645,66
ac0998e535f29aab1c04276719d44151b34f014a8815862fc38eb0093104c276,39
82c7546beffe6da27fcf19dca1f8ea24c1b07fc9637fcd03a731806533283b1d,23
240880cd779d9eea70e863935c2dad7f96431c802bc3d9e7dc2a38f77354b699,116
71c65c3e436f932a813214a765d45bdd540591a244e9035373da7b20d54701d2,29
c967701ddbb5b6a2fa512ba535b8a55a629d3b76c4e4ddc2d9c53709ff678984,32
5b84a7eab612826c9bd3d230f469265d202e90fb9067adb5c9e9e5512b5d9cf8,75
9ad8e9d389f6118f6a0cff07654eb9762779192ae1ff166bcd7bbb75da60cc1c,120
cd77671001f4956d10a2e4e480afb2a56cc64fc63a3e891eb655b3c392126e6b,115
f0ab0e1916f53021c0bc95add1ee49801cc6a0d75166b30e3653685dce2412c2,54
6d55a51f58f1732484753f3923ebc44fae3bd1c425dc8d4b9976e51748453fb6,99
22bb1143d2772c2f1d4f571d71ce8ddefe3aac633283ef3a98dfa6b8161ee75d,63
c7b548da5915fd14bb4de9b0d2289adb9c1269da92a55f55472786f0c0cd446d,90
bc3e202ade2f8369ab58548f7a29570cda1cef4ba4634491e444c7c26cf170b5,32
6c8a7dd833fc80344a52d903fefbd425b4abbe5a3c1b3199680f12fb20057270,19
5ca0d1073424400290b0c74e0f1b4aacabef4506e5357518a2818ddc2fa7ef89,29
691c9e2103e474a8850e452ffa324292df3cff2c367daa51795d978d129185dc,33
db3b42a1fd10297e8bfe0e053d2220a3f7ee956ffbac8f65b50078d0e156b99e,42
8898a625be8ee78be6bdc78dfea64a1c9058a35098968fe30cff11cd2eb15902,58
9455f2d52f205c54292fd7d0e90dcd116d026bd8debcfa61d7c5a33b9940c155,117
e0ab63a902470d7f48e5c6ecec0401e76ca1fa2925e1ac8725041e6d5df4b0a4,37
7b1eee70eb7eed26228d74fd14d7070f7ccafb1c6ffbfd5093d11904e3f95e02,113
7e798fa410cf4aa35dc914c5855c09e0b70f8b9cb74bf8488a89729c1a51b764,121
72811a56789276ef479cb9b180b686ccb0497ad999bff5fd58787f4193c23b39,108
0257ddc25aca61b8e86d64e69f458b61f2c4b72310d05dbdf9fc9b6294539f5c,63
fe84e0ba8a0807ec3c3f1b803ed1f7d8be3927d7509cdd79c9ff56a8e46b6f83,120
88be0a850d902473ad171be66d963239f90911debadc10b7a34118d903f394f7,112
3b49817e0eedf4e91030b31f341af17b10c7ce33892040eab1cf562cf5f87130,63
947e484ffd2e85f9030b6999124528c32a2038a4acdf147ccb558c13a98cbc64,117
dc5bf486b87a1bf727f28a5d9cff9a9b91393e1138c1d92cb3804366bbb04b84,72
54869cb448b49f038ee8472a0c19519b3d522ef4858ea3a4626552a84a4096df,120
8cb4759cb2b7dd5037b2a5fcc24b6d39637b8cbfd88e36cedfe485edb76754dc,40
46047fa327feff834dfe86753cdac4adf1c3d8a34fb320bd8781af13e95ae34c,108
be6a6cd0b709bfa031ea9478abc66d6c9de470b7ee6a4e6a903b3e3d1e944dd9,107
ccf60146ed4deecfcc99bb299862e679b07a55ae357e987fa7cd02c9caa3bfc8,115
3bebafbe2c2cee464f607c6e65785cecb9e95a0915d825bb86abe0a07161a1a6,61
2f029c628a43ce8529ee152e678eb15707ce96cfee5e7515945452123b79b94e,103
f686059b4ff4903256e7b4c970d9760a93cf3d4d3fd0451768c17acfaca8a464,17
545d41355149a29f79e57e456b22e9a3e95f555c4985424576d46353c59b8424,22
00112527a4499a768559488e8e2ce5547523eb3851e293f9f5a3ed7a9fdea489,13
8a0d9008daf15f582a6ba00fa58a43ba534d080914bf97834bd49fc382cd3105,26
7c8113066f4a02d4c380cf1d889b915c4929699db0e85144fb5f9ec0a3bce522,61
4c83c5dbfc3a464535047775fe8d9610ffd93662e48a3f5e69deb9f99aad5da9,8
801eb702f6f2b7e677ab764c779a716210d775b8a8df1c274e51ded98a3af5f6,16
6c05572f3874b02d1f34aec703c234531bf8e2eafda54ebbd6daf3d7b23bb696,27
11e718c673e0a2872a6ea6c5d3741d954dfe3b3ce0e1838dfb5e271df03e7507,74
48de95393a668443415a76b783aa98de407dc7cfc92faf904496d0ec6cdea504,94
5d56a49a01c7df68fe9df1a48f08937d951e2738c030d91638c27452ccade5c2,14
adad40b739ba6ad3027a30f3dce1094f9bdb459bd39d406790efcd7d870bad32,100
35ff7db5b701b96bd128dba126d4fe577c734d941c086f8ff1296478ec4d4e50,62
4276398a2860766425843b978e486f386bdb87ddeccbee5b70f299f54767dbbb,99
a0d645682c2be6598d0740a867bd7c28b1bef0be6c8cc44701d8ece5488f7371,103
327bbd019bcf94c0e1990f9d50d8e4146441e73aff39699f847a355993342e50,56
d7e6e17a6a727521a6aeb58a9a2faea2e98418567fe062eef5ea60f3bee9f74f,77
756e528e07591b0498c6c8fd6b38fc792b921474b1746d2eb27c187d13bbc304,8
ee2df8ecc55aaa030be0bd1e70e5bd2d3731818d4dc44c3f1d3efd5f8da8d783,78
2f10c385cdd8d9fc3acb0b1fa0b9833b2291c8fdad9ff81a068c499a9d51a6da,60
a75659a9283dca9efe6156c4ecf6a70ca9f16edb35528e41b5fade95da4f2e48,50
ef62dcb82f5e9af3aa3bd1e99d79dd462ea5726f058b0233edeef64fbf0d6249,46
62b6eab0e3a994e8fc78fb0426dbb75baaa955d5ce083fd3f0e44c08e29f9c86,39
2c1810999d7bcaa61286f0d413405255b906fd62934c45daac3578796115de1b,61
c101f98540ae127555cb81930891f0dbba75cb0b1d3b83035d1a581f871ca907,25
59021328837c069c6b5cd80522c21fe5fe8c0f160734daa0db0b387c251b3a5c,96
4c67cff4bfdb9f57c1cd3f69a857a7def080d28cafe6bdb749088f0e020c277e,108
10d74ef6bf7a68b681db0f67c5501129497278e4f6711efd6693588159ee2f89,46
5058a13c892fa8bdabbeee395b3169d2b91d168937194afc35f8473a8374ffdf,68
5c6a20b4fc0ad7fb53bdcc78167dadd8977213e8ade64f8da09292bfdb37fd88,114
1705cee84ef18d5648aca87216aafb88d6f06074d8cb77d74db55791da77b6ad,68
8b221ef11fc5eddf774056a698efe774620dcd8fdc50d93fb936a40ba6eb2338,18
cdf73ab98713590160b3a561cf6842aaa0e617fca30ea7e529992ecbec1530c6,78
73f572e2724fac8e42fafaa3f4535accf9c54208ec9785931e9b10d63a2bc32a,67
28e5a000c7570df1c0b62ac3e41ba120d7c455e0aa46face936676bef79bbb88,33
840b35d45604155f75750f7bd1098803a8ab885c652430fcfa04d15e38ee5c8e,107
c470683f92ccc5f08a475287dd8faf4e0f17001bf8141dfa28ea18d4d98863e2,84
a166064e84ac25c7154d5c516bc55bad17f54b5dcd833e409b5daf1a2a4f6c01,106
0c4ade58f9668157e6c8db72e3c4d3784418a917e6814eccd3ac729c2a63bbc0,73
b9c7c1879a68b2efeee1c9d7b40b5e1b7faf172cff95bc19417eeb3424431f19,106
738e0b5525b80d9b0af388472aca3cd7cb96a64330665177af1854d26ee77e54,22
0896eae70303c9205bf1244265741a2465ce6bc3976b32cad17e7f17d97af19f,54
a58cf6cdeae15fe631b70c05ed8de3b31b0418d8f5e2a860527ac9c5d9557ac7,68
a1d13ec910c2f274b304c9e2a9dcd8a3654cf9c79db7acc9da48377242559975,10
ab2295ca98e96886590a685882f414e956008e4ba542335e1476f29d01f2cdc3,93
73964aaef9926bab63ffbf4b682fe47f65ca17802c81895e3d1f194df5df2560,70
7450c4ad0e4fac9984805299c4a52063ae1bd7efad8b3a7eb938c32a1998ed5d,72
7bfd6d1e471bdb195a64b6746ac7e71b8dbc46e1f95918d7748bb0934875a700,88
222a9481e0a68ac6e11e729f6635b5b3a243ad56369c9d4b4c688aa63a5e2085,25
87433366cc66a96c40f2c5b7334451129477241dd4b81c246e73195516a6f3c8,57
09720babe73cbb0a7f73a6644ef6a9c40b7bb7db46cba8a7a8066f6da05a1b93,48
372ba75fd0adc9a385e2ef9a234ee34557f738133a78bba13e539b79116557b0,17
6fdc2070d4b6783c879468afd9b23e2ad38c221da24d128186b11de924095796,60
431207f9c6e795a45c8f20631150409850816331672db0e1aa8e362e32325268,82
6ad7f9a91f81c5382e7f55701eb0571799a9ac893529d32c49c63c54a42a6652,18
c7619eb8b10d359fc9909889931802ce4417605b29513e5fb7eb66657fd060e8,108
71bcc830def5cff4c78fd34469f4b61ba50575371de0ad59171aa66a151877a7,76
6bec3549f07da569ae2eec582f140a78fe8f7d79a5577b6b5a7ed1ef04868e22,110
0a39a85d8cdde26864aabd66555f50af0aedc6aeaea98bf09ba945a10d2050f1,78
b107338831dfa954b234959b37acb25f7fcb90cd1c6e2d53ab5e4179419ede32,70
61c2d07a1edb087497d754dc798428940da56fd9833b0397c460978ff003ed54,60
fbf5a1296521975c030697088ab54fca022587b67ffed388d18ed2ba641d43b8,37
a2bd8924879f20b46312b2f40ad69cf6292a22b48868d26e6c4216ef750176a8,107
bb874689a82ac71983fa87c6c73748e4dc184be45da7fdf05ccaf0056380aefc,61
d4d4727df53a8d383344fbf9799b132dd2608ca86bd25842173e1ce9e4b06f10,103
07d4406bb08f8b07dbf6c7145f91f7fa52c02574455581345140ba6b1895b11e,93
036b6d2b736ab562f9ea0ce7f20fe71282ecbdd29b8f2e483341ef8d1f80c515,14
7dcccb83eca41067aaa2f987268650e3f86ae2cd4e8b23daa2495b83c61292a7,96
d5e2da2b6155c4f9f458b095355f97677ed1c5393ecee1bba50f01400005e3c6,59
4dd8bc794d0f0bbc344b2c064b3a0627ca6f38481e4cf9047f5ec9e5bd519417,50
699bba95ef3040c141ecfa2e609fdc538e363868fbd84e86d4e34804e0b22b1d,19
c44cdae9be84619ed3371033d573da9faa6ad04d4c58f7e0c61a01b22f42787e,53
f90781d1e95b56cf9071e3db3b23c459de91b25da20b2a4ca403a2f708953efc,66
70070fefb69e895d55bf2e836fc30a9dc64a4cedd86825b2313cdd578468d5e0,73
51e1447d7a9b586eb3366139f2409a5d289bca2f04866fb70a5f6c4b3f9d32df,95
8533508a1bf26a05a940f0dbb63e9c2635d2ca9a570ef63c350aad03786709cf,92
236413b16f8accf600ac6df211837f8a93ecf2473192423cb5f974a04d748bb2,86
e36ee575b942c493b80be20b5305313d3b22a0596865f0b8269dab783227a202,18
14410a0132b7fe8946462cd459ff6d0936268095ee4bfaf3687f1b9f8801133d,102
aa08f70082615ccb2cdf1f1408ca3889007971e3b3939cb6a842f333397cee0d,105
3a19301f151fb5945484207546d954a81ab862c9d10810418ec3f4d60b193aa4,109
8d3b30313d5c2685811b938392ca66f2a53960570234c7034276f0adf489564d,60
9d3fdba016cefed9f2fc00673265fd4988baf2ef798bbb3621764f665b69eb2c,82
b9441657cf0387bdce37fe4992adb2a8c6407cfcfdc356e2595554f76028eeae,30
c9d03b64c22d6920602b6386513e65280f2bc8226e0a98fd6ada6f6d057e0f7b,51
36bdf94a2f03d449be8ed11291e0034b54bc22b5239e73f11a9392f1cde4afa4,69
af133baef7e79c165dbfcdce91599b1356d063a1d15ed577aeb2c10f7c9c6433,116
a86fa36f6c0ee50cdb78f5552d0110c3f6dcfbd02f5abb63ea91d2afea9d5540,75
8d3c276001e023f5499e64ed9bc4fc6228d70088fe2abeca18aa902cb1f09008,117
5e9557496fa0a6ae0dfe5efe7ea400c11fc02c735f42c5f414d7e85d2dacd276,30
e0008666b1c4362631a1160d5b9b3f289b7395e3f05d61cd8f7586f09ab8955b,101
9542a83e1954da0b4d35a483bd79c232739f31c302b8bee208841f923979d04b,80
80320b67dcc79f0f6c90f011ce3cb050862d43581823ade1edef805f7fb52126,100
11d77cc4b0925e1c4890d01fd48c870145d2cf3be9f71cfbc522668b2eba2a12,71
245a454ed802b4b868191bb4e2b596ae571d80c7c487e8279b03c354554087fb,91
0fa8b069c8e29acf9e8728f775342909fd04a712a7fb8b3e11cb3792469f68ac,98
8cb3ae2ceb045aead50e096f8315a188284347fd39d54bbfff68e9950b61cc36,85
755bbfcd4a900ffdd0f4a63b09eb2f37e8d437cd6931a5f01b40903600056f22,22
4b0e40ad204ea47b5ce92ab301ae4af0b6a42804e53b2e5e7933ef7dd1a8a54d,23
cf643c6dfca71335c19798d714f730283234ab91e379a81cd53c12c54530cd66,10
bec9ee1d2f11af37791b0056146a10df67cc4febc32ca2607f3f8c278cef8370,10
0e30eb4de185edc9cae48a1150f03105588a55b632aa746f3cb37922fc2ea7f8,52
b074350249bc22994f6d03b51be9bc2fb7f5076f574269332682c7b7c06a44d7,97
c1dbb17fe8d95b3b58b21bc4420808cb36bc1dfe2d3367ce36c64d191598daea,45
ba404aeebe1bf1692a193b9905bf5d49b013b6759222523f14c0ee04444e2eb3,26
c93bffc4a7f17f7784eff02052be5f7b0e6428d3a9e42844df51f3fda1c6e8c1,72
2ba15867f7f3bc4f016a240b5e80cb2c560682aa0db7a6c68a2fd050175103ee,119
17c5582c0d69e58e3b4fc0ae45056e4877de838779d4d87ffce47b61380e0005,117
d3d5f9044aa078e8b837fce9e15b89f91bbfe6d0239a6f0a4840a500a02a00f5,75
52a00531f028d856a189b8bd498710b3ab3b5f79961d384a4284a56e3881c148,67
0d2333110d27cafb53e2f8b31ad01c71bc9613344b3ace291164fc81e6ae2e95,16
6350820010531e4cb7db00d63270eb86328ad8c1b29891c253364376916c95bf,118
6a9dcd6eda0df85d7ead76b71974f6c09ac345c9251675d4f5eeff4c584fcd0f,86
58c00551a049d3883b0205703c84ee448449cbbb0c5a468a2127060e062c7903,77
6c2491ab7edbc9e303a5a3e3e32c879ef5703ad974aaca6e2ec95ae05d2e5120,101
ce0d88ab2e39580d047e531540de011acaaf367c551604e3ea0704f0398b4709,17
a24285b4418f75eb3b702e1b712de4a07033ad208cf0ce3917fba36dc5c11630,3
5ca9095185ae9a83eb8f4b4549d658238b8f257d9400751774730f3eb9fc18e7,107
389086ee54d25a91d4e798d92956c1282a9a5320e595008d80a3a4ff4df45b64,17
a4b518058cdbd15ac15bfe943372bc40d18df459faf6ae4023f0583f58ddfa17,75
ef4c97cafd9b00cce8fe9ce5c5d8b085f2214b9626a05f44e26b7b40692f7d33,23
ea54ca6551bb8ab2f2c5ec5735bc525bfbd4a8d7b9540fe930acd7e70fb74cac,24
a290cf794d5b7950c5bf95ef48ee8edd6acd8ee89bb30d5de2f4dd72a5361e84,14
96073ad99cb252ae74c6c0c00c89677e4471f53183fc7240fdef9929d69fc028,82
2272bcfa01482567bc2533669bdbca88061c198e1ffaf5830becd8e2a7b5c87c,81
7e8fdcb0da18affd9995e4cfcc50fbaf2884143e39bc9fb2139bef9fe40604a1,48
4369105e35c63133c70011fcd983f31265a486d2fe0f6767d34075f39f884b36,35
c702cb83d080e9a71eca44d9c17150acc75d0fbf613ded0c7b20c7a4e85d0594,117
08dc134394b8ef1466f4c93ac264a144c984aff0562a42dac8cf7fb344477705,88
ae546bda91ec9c302d3bb401ae73031562d86f87db4ace4994def665908a8db3,74
a9b12994c3d6679e71b9ac5b629c43f79ada3c128bc1b696b2209887f1aef55c,11
f07a15a9ca4a101075ae07486509047668241bd24f11799aa3e9ac0617bdd88e,36
5be5a464449afc5525f8c4e058bf6902600d9260e5c7c19061334daf9fb2e9ce,76
4242186c5ba3403d65fa07725a22327b8651a76e596f8001e04d6bea4ce8e082,101
96d83158b8b557fcd3d7d65d3e9e2583b5b8e2a4b99bfa231f979536ab25d08a,37
80913b0bfbb965c8193645f7e5b02ff9da9463daff4015b169fbea13cb6ba3af,16
b8bf488916b407e9ca33eebae229d521224429921ef186ed3df54e29f3e80079,78
84dbe082d609570a1a3af0a64238a22b260a4943626aea7de4152d1d0937662b,61
d080817d6fb8868a478e0a83e45b82f70ab113135f9cb187e485eb2a75c7638d,29
8082d841e4f8020d31d4dc92f7cf872fb8fd0fd0f947b61efa34ca39364a7d36,68
523945c85dc483f6a6c466cd88250f6f4ddf4721f1144423ec3db23b04461d3f,65
9976eb6b6f8d69d879a2bf42186904b3be88a7fe93c92edfe3d5c2e06d9dca99,60
f1c00c09085985d5c3bd40d2c87a7c1afa61933ee1509e7729e964d93ab26977,110
7145de8f33a2c4ec28089f15457fb5fcfbdd75e3d9ae424cc5b5784c6426f333,116
c13f293bad10be5a02aa3b8d4316f23dd6366c5c49fccea1d79316a7eae1d687,107
f5517429ac89819d20d46f9fa230386ff79f9f1a55c3c37b69f3076ae3b927d3,110
3a2445774bc7589a94bf1afbd399de049ed09c2b5e9d353a6e4fa476b9b8e833,101
26ea2b0076c36413b8c1fec55b064e8f21f476a3edb413efe8d03465b88f46a4,94
f2cac9772d9ef3249de7851bf3ecde2ddd225ecddd2200fdfb642f21782862fb,32
79747c3f7c57bdd59c3766091c126eb00b9dedf484ad841f4a1db5b4fecb3506,38
6dfd1f28e42200efef8939f832122a35f666b531cbe2687bb8b898ef395a3b3f,102
bf6aa8920fb13cd80897fa44c628f7a97ce47ec9562b4909d2fcfa749bc8ac78,74
b1fb0e198a45714a7380267612808a2dd203739efaf622c9de302690169d535b,36
0706966fab51e703d78fdb0c6839bf7781b4471d19f167c61bc457eb1f0e8497,24
1ae5675311123eeb14de71ed1a8246c0f678782f9e9f89e9917bcdce45e14971,106
3e36eca21508b3a93d9a1c2c7cd86f2f6a02e1a4370cf0447bd3934c054a3e96,102
9e3ed4a8af706752a4353935d8eaac63efe45f0eaf3869fb506b2d9f4493da27,101
14475add5e3088ccd2273a91679344eb85c36f8e884c5610d61b2a3734687d78,83
070418cdd5c742f7b1ee369f956bc57022e588b4123f7a98d2fd6bfd2807e2c4,120
c5be95cd6852b70999ef99ef4db4b1c5b2faa213ddf5d8a623e1b2e36e3c225f,33
aa1ff0f0d8e6ff622882984aa4ea16ede563d7bd15f876711188060dc64f5908,104
d5241c70de216da27d3621d8852e5762a1d939569e4da8db6362ab0078d7503f,12
0f30b23481d3965d96c0d3eedf112a225ca8e15b9571051c5e3a6709e633a0d8,58
a9c3c389253a0829c591438506a9741fc218e2b11dcee464fade56b94934947f,118
